513	808	1
514	808	1
515	808	1
516	808	1
474	809	1
475	809	1
476	809	1
477	809	1
478	809	1
479	809	1
480	809	1
481	809	1
482	809	1
483	809	1
484	809	1
485	809	1
486	809	1
487	809	1
488	809	1
489	809	1
490	809	1
491	809	1
492	809	1
493	809	1
494	809	1
495	809	1
496	809	1
497	809	1
498	809	1
499	809	1
500	809	1
501	809	1
502	809	1
503	809	1
504	809	1
